fpr,tpr,threshold
0.44788087056128295,0.9362162162162162,0.1878358183778691
0.44788087056128295,0.9372972972972973,0.18662846664923977
0.45017182130584193,0.9372972972972973,0.18602569630064267
0.45017182130584193,0.9383783783783783,0.1856835698854263
0.4524627720504009,0.9383783783783783,0.1842911240315912
0.4524627720504009,0.9416216216216217,0.18311351001665568
0.4547537227949599,0.9416216216216217,0.18271100245739053
0.4547537227949599,0.9427027027027027,0.1821482828042375
0.46735395189003437,0.9427027027027027,0.17604107638349287
0.46735395189003437,0.9437837837837838,0.1760381810641761
0.4765177548682703,0.9437837837837838,0.17298596338734093
0.4765177548682703,0.947027027027027,0.17206227947104902
0.47880870561282934,0.947027027027027,0.17118083183105884
0.47880870561282934,0.9513513513513514,0.16860531210355165
0.4822451317296678,0.9513513513513514,0.1673841601242382
0.4822451317296678,0.9524324324324325,0.16710311777797293
0.4833906071019473,0.9524324324324325,0.16702309236962393
0.4833906071019473,0.9545945945945946,0.1654852497833026
0.48911798396334477,0.9545945945945946,0.16276797477341592
0.48911798396334477,0.9556756756756757,0.16247633256091382
0.49026345933562426,0.9556756756756757,0.16231042947989
0.49026345933562426,0.9567567567567568,0.16220992030616663
0.49140893470790376,0.9567567567567568,0.1618238941997488
0.49140893470790376,0.96,0.16114167028487253
0.4925544100801833,0.96,0.16101360727512623
0.4925544100801833,0.961081081081081,0.1602988983741278
0.4948453608247423,0.961081081081081,0.1601087253251762
0.4948453608247423,0.9632432432432433,0.15924728959596807
0.49828178694158076,0.9632432432432433,0.15730132875945646
0.49828178694158076,0.9643243243243244,0.15722694611151145
0.5005727376861397,0.9643243243243244,0.15631900354777492
0.5005727376861397,0.9654054054054054,0.15618483752372078
0.5097365406643757,0.9654054054054054,0.15308299832462244
0.5097365406643757,0.9664864864864865,0.15300677308472013
0.5108820160366552,0.9664864864864865,0.15286537209824236
0.5108820160366552,0.9675675675675676,0.15260811963194926
0.5189003436426117,0.9675675675675676,0.15038563331400473
0.5189003436426117,0.9686486486486486,0.14980817566936025
0.5200458190148912,0.9686486486486486,0.1496585526243493
0.5200458190148912,0.9697297297297297,0.1492151474811593
0.5234822451317297,0.9697297297297297,0.14850310280655898
0.5234822451317297,0.9708108108108108,0.14840668221754214
0.5292096219931272,0.9708108108108108,0.1469437117900885
0.5292096219931272,0.9718918918918918,0.1466188521070943
0.5326460481099656,0.9718918918918918,0.1460083812458619
0.5326460481099656,0.9740540540540541,0.14499843747380636
0.5349369988545246,0.9740540540540541,0.14398804510530097
0.5349369988545246,0.9751351351351352,0.14378308159279263
0.5475372279495991,0.9751351351351352,0.13851316473878544
0.5475372279495991,0.9762162162162162,0.13841260372437666
0.5486827033218786,0.9762162162162162,0.13819277133588379
0.5486827033218786,0.9772972972972973,0.1380314205435733
0.5532646048109966,0.9772972972972973,0.13597475248963609
0.5532646048109966,0.9783783783783784,0.1359611237881734
0.5601374570446735,0.9783783783783784,0.13355679092179337
0.5601374570446735,0.9794594594594594,0.13305890394163017
0.5647193585337915,0.9794594594594594,0.131460909672449
0.5647193585337915,0.9805405405405405,0.13145902613559263
0.5761741122565864,0.9805405405405405,0.1263762234113753
0.5761741122565864,0.9816216216216216,0.1251602504644144
0.5899198167239404,0.9816216216216216,0.12014439334593983
0.5899198167239404,0.9827027027027027,0.11998163010853191
0.5910652920962199,0.9827027027027027,0.11968694727815096
0.5910652920962199,0.9837837837837838,0.1194588985868967
0.5979381443298969,0.9837837837837838,0.11813496276262436
0.5979381443298969,0.985945945945946,0.11751804248183452
0.6093928980526919,0.985945945945946,0.11267807812558084
0.6093928980526919,0.987027027027027,0.11243691041706401
0.6208476517754868,0.987027027027027,0.10789411824859711
0.6208476517754868,0.9881081081081081,0.10760230868862353
0.6231386025200458,0.9881081081081081,0.1068799392079852
